"Method","H","SE.H","S","SE.S","G","SE.G","K_error","R","Kd.opt"
"1 VH plot",-62.3597826382733,0.887737487165663,-166.123345532661,2.80828446265857,-10.8366270213186,0.0178119397250708,10.0493174285819,0.779761805266217,6.16555266098244
"2 Global fit",-61.6687428353781,7.63177851342304,-163.925176013522,24.1720276053436,-10.8273494947844,0.143314486225706,10.0493174285819,0.779761805266217,6.16555266098244
